event_id,shot_statsbomb_xg,shot_outcome,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,end_x,end_y,end_z
7ca07ee2-3f74-4373-9738-accd7841ba0c,0.02374219,Blocked,Right Foot,Open Play,Normal,False,False,97.0,34.9,
676ee4e9-0a8f-41e7-81e1-645e3f18cbb5,0.14806268,Goal,Right Foot,Open Play,Half Volley,True,False,120.0,36.9,0.9
8d68c952-8b1f-4c52-b253-7e94128ed604,0.074549034,Saved,Head,Open Play,Normal,False,False,120.0,39.0,2.4
3b929832-4649-49ac-a4a6-27ba3a8144bb,0.03657419,Blocked,Right Foot,Open Play,Normal,False,False,98.6,40.0,
e04d8dba-f606-4278-823e-5693c26e3d13,0.025186298,Off T,Left Foot,Open Play,Normal,False,False,120.0,32.2,6.0
c01f5b0f-0fbf-411f-a567-c34c85e7b323,0.010463634,Saved,Right Foot,Open Play,Normal,False,False,117.7,36.2,2.4
a8662256-776e-4edf-b6e2-9f09dbe5ea47,0.025480501,Saved,Left Foot,Open Play,Normal,False,False,114.5,41.7,0.5
52f1b37a-53db-49ae-b817-9c17615237dd,0.017717998,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,45.4,0.6
1fae7ead-9780-438b-ad4c-068dba02049c,0.23635586,Off T,Head,Open Play,Normal,False,True,120.0,32.0,3.2
0b0e9225-0880-4e8e-a88e-255f0cdb3bb1,0.023140823,Blocked,Right Foot,Open Play,Normal,False,False,99.8,33.1,
d95d2bcd-257a-4682-a97f-12b0f4c9d626,0.04969981,Blocked,Left Foot,Open Play,Normal,False,False,110.5,26.1,
2faf331f-1609-4540-b1be-55ba237352d1,0.008581724,Saved,Left Foot,Open Play,Normal,False,False,114.8,37.8,1.7
41f8d236-9b26-49e0-a15a-11fb1b12593f,0.037196703,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,57.4,7.6
e5e18b44-decd-4640-89f2-ba149ce2bf0a,0.21592468,Off T,Head,Open Play,Normal,False,True,120.0,42.5,4.1
c0895fb7-a9c2-4414-aff5-4dfaf460153b,0.036634006,Goal,Right Foot,Open Play,Normal,True,False,120.0,43.5,1.6
52ac5c58-7ce2-45bf-a5d1-3bb388d681cb,0.07332196,Saved,Head,Open Play,Diving Header,False,False,118.2,36.9,0.8
35df2511-ea2d-4b82-8e61-d24b3875948d,0.12112719,Goal,Right Foot,Open Play,Normal,False,False,120.0,42.9,0.3
0b63e5b3-65a3-412f-940c-82e785e614a5,0.015233593,Off T,Head,Open Play,Normal,False,False,120.0,29.1,1.5
82fe9ade-b22c-43e3-b6f0-40dda00807db,0.071732424,Goal,Right Foot,Open Play,Normal,True,False,120.0,36.1,0.2
80015632-6cb9-498e-aec0-5eb2b0b2cb79,0.02926621,Off T,Right Foot,Open Play,Normal,False,False,120.0,30.7,0.2
39009e9b-eb9a-4510-9d8c-a18c57c5d8a5,0.03490508,Saved,Left Foot,Open Play,Volley,True,False,116.6,34.5,0.3
be3be9ff-f17c-4712-bd74-2486440aa67e,0.113113776,Blocked,Left Foot,Open Play,Normal,True,False,113.1,32.4,
44183d36-c640-4fd6-9d31-11283de3563b,0.020477016,Blocked,Right Foot,Open Play,Normal,False,False,94.9,32.1,
34b19a65-a87d-4ac2-86c6-a952b41a3e05,0.023999227,Blocked,Right Foot,Open Play,Volley,True,False,110.8,39.3,
633dd32c-eec5-46c1-b6f9-8fe77420e374,0.17915149,Blocked,Right Foot,Open Play,Normal,False,False,111.1,47.4,
e63c99e0-f868-4ad0-bce1-80b32cb5b950,0.18259667,Blocked,Right Foot,Open Play,Normal,False,False,119.2,43.3,
8f3c863c-b46b-4518-9fd5-cbf0121b7226,0.0069723474,Saved,Right Foot,Open Play,Normal,False,False,118.2,42.7,1.0
a2dff0e1-2903-4ccb-8afb-4fc45d36d2ab,0.117390886,Blocked,Right Foot,Open Play,Normal,False,False,103.5,39.8,
68217fbf-217a-4bd0-867a-ef2adf4b78ba,0.043047544,Blocked,Head,Open Play,Normal,False,False,109.2,36.6,
da24ed64-cfa9-42d0-a968-c42533407156,0.022152241,Saved,Right Foot,Open Play,Normal,True,False,118.4,39.4,0.2
cb989dd4-e339-461b-a7f6-c0441f8e6a30,0.10683413,Goal,Left Foot,Open Play,Overhead Kick,False,False,120.0,39.2,0.5
089b8dcb-b106-4754-a0f7-4d683a625a98,0.013819051,Saved,Right Foot,Open Play,Normal,False,True,117.7,43.3,0.1
e2be79cc-2ee6-448f-b924-0a5a1d71bc19,0.11316735,Off T,Head,Open Play,Normal,False,False,120.0,40.0,4.5
55c03999-1c6c-450e-bdf1-7b34005d0be2,0.032633595,Goal,Right Foot,Open Play,Normal,True,False,120.0,36.4,0.2
a6aae68f-1af1-49a0-92dc-4a2115e6f9fc,0.07693015,Wayward,Left Foot,Open Play,Half Volley,True,False,119.2,32.5,
8b54579f-2ac3-496b-82de-99cf55362e5a,0.03196157,Off T,Left Foot,Open Play,Half Volley,False,True,120.0,35.6,0.4
1807a6eb-4dd3-4c6c-8303-d49c13eba114,0.05370199,Off T,Right Foot,Open Play,Normal,True,False,120.0,42.5,5.1
60876b7c-b207-434e-934f-25fb53309db7,0.03420882,Blocked,Left Foot,Open Play,Normal,True,False,107.2,33.9,
487acaa1-a9cd-4930-ae13-89390904a0a7,0.23850304,Post,Right Foot,Open Play,Half Volley,True,False,120.0,44.1,2.1
6e41bcf9-eab0-4eed-92f9-f26dc412e8db,0.10791825,Off T,Right Foot,Open Play,Normal,False,False,120.0,47.5,5.5
542b1e68-b429-4849-a43c-96a3be86128c,0.18475068,Saved,Right Foot,Open Play,Volley,True,False,118.2,41.2,1.2
2eb5d80a-9c9c-48ca-846b-d2277f81530c,0.101063974,Blocked,Left Foot,Open Play,Normal,True,False,112.0,29.7,
578c4fb5-317d-4a23-8464-658590d5dd02,0.06744921,Blocked,Head,Open Play,Normal,False,False,116.0,39.7,
58c7762e-7c0e-4f24-9094-a28dda1f49f9,0.13130505,Saved,Left Foot,Open Play,Half Volley,False,False,116.7,38.1,0.2
aaba3119-871e-432e-bae2-f7bc24b027bd,0.12823972,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,43.6,3.8
2e3ad448-fe4c-47d4-905a-62cd7214fe82,0.053228095,Blocked,Right Foot,Open Play,Normal,False,False,107.9,52.1,
67cfd177-1a86-454e-acb9-0f867cd58104,0.055325307,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,35.6,2.8
e6b61e14-a480-4120-9848-59ed59e95031,0.499613,Off T,Head,Open Play,Normal,False,False,120.0,37.9,5.6
044b9f9c-901b-42c8-acac-4c1a4b804940,0.08677819,Saved,Head,Open Play,Normal,False,False,119.3,42.0,0.9
160bc956-e59b-4bc0-878d-2a49927ac63d,0.058958136,Saved,Left Foot,Open Play,Normal,True,False,117.0,35.0,0.2
b406b56e-d5ef-4310-baa6-13d873ca08a3,0.042040545,Blocked,Left Foot,Open Play,Normal,False,False,99.6,36.0,
631499a0-6976-4910-88ad-c2d186035405,0.12505539,Saved,Right Foot,Open Play,Normal,False,False,115.3,45.5,0.4
db901c1c-e254-45ad-a1fc-177c7c549e81,0.006530683,Off T,Right Foot,Open Play,Normal,False,False,120.0,40.8,4.3
8ddab989-8917-4921-b8ac-45b8c8765cde,0.019160228,Blocked,Right Foot,Open Play,Normal,False,False,108.1,39.2,
5f97ae46-e1ea-43a9-aaa4-fa8ff71f0102,0.61319286,Off T,Right Foot,Open Play,Normal,True,False,120.0,34.7,0.5
1755ff97-56dc-4a27-924c-fad01549b2fe,0.031322982,Blocked,Right Foot,Open Play,Normal,False,False,110.0,27.3,
e526a63b-68bd-4d2e-bfe2-fc7d9a519cef,0.036570936,Blocked,Left Foot,Free Kick,Normal,False,False,101.7,50.8,
0eaf2d79-f15c-4cd3-94d4-4360a516d3bd,0.03190213,Blocked,Right Foot,Open Play,Normal,True,False,104.1,47.6,
88181756-9b62-417d-87ec-6c0f912254f3,0.58396196,Saved,Left Foot,Open Play,Half Volley,True,False,118.3,41.0,0.2
be7beb13-82d4-4311-9de6-3123b63fce86,0.026574358,Off T,Head,Open Play,Normal,False,False,120.0,44.8,6.9
3003a282-ff96-4915-acf6-541f20a29cdb,0.0058013904,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,39.1,6.6
b366976a-99a1-4fad-a59e-6d94eef40baf,0.11633975,Goal,Right Foot,Open Play,Volley,True,False,120.0,37.2,1.1
f31726eb-4ba5-4732-b93e-584d65df1cf1,0.100001134,Saved,Right Foot,Open Play,Normal,False,False,117.1,42.3,0.9
b8e14cd9-ffd0-4e38-ad3b-4ca9b9dd775a,0.054791186,Off T,Left Foot,Open Play,Normal,True,False,120.0,33.9,0.2
a4b68eb8-8d3c-43f5-a406-b3b5797c4622,0.0379873,Saved,Left Foot,Open Play,Normal,False,False,118.9,38.6,1.4
7660e292-3ad0-4301-84bb-e0a02d5abc6e,0.03157881,Off T,Head,Open Play,Normal,False,False,120.0,45.6,0.9
b2618673-db39-4cb4-8b77-8f0c7416eb44,0.27339634,Goal,Right Foot,Open Play,Normal,True,False,120.0,39.8,1.5
6de80fba-f32e-4548-b57f-ea86892ebbe9,0.0790741,Saved,Right Foot,Open Play,Normal,False,True,118.0,46.7,1.2
e1c1d556-d526-4b89-8581-1140cc719083,0.24939464,Saved,Head,Open Play,Diving Header,False,False,118.2,42.5,0.5
b65047ab-a6d4-47a2-888c-0a093bb36ad7,0.03231879,Saved,Left Foot,Open Play,Normal,False,False,118.1,42.7,0.5
dfcc02d7-c4b7-46b5-a1fe-76cf29994261,0.034360874,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,46.8,0.7
1a870a65-76b9-40b1-877f-f966002d2a1d,0.029894112,Blocked,Left Foot,Open Play,Normal,False,False,95.7,41.5,
04804514-faa4-4719-b6dc-a32d637fb104,0.023647962,Goal,Right Foot,Open Play,Normal,False,False,120.0,36.5,0.2
4146dca9-fd25-4ee0-9585-ec0e4c9c2cd5,0.033451047,Blocked,Right Foot,Open Play,Volley,True,False,118.9,39.0,
44ffef6f-9c19-4538-9f0a-7fbd73e82337,0.02973892,Saved,Right Foot,Open Play,Normal,False,False,117.1,41.4,0.8
2739a66f-67b6-4163-9f99-28accaae4c51,0.04499812,Off T,Right Foot,Open Play,Normal,False,False,120.0,29.3,0.3
739fbd86-012c-40fc-98d4-585983f2d0d4,0.060413197,Off T,Left Foot,Open Play,Normal,True,False,120.0,35.6,5.6
33d32983-4d79-4f7e-8893-acbca91db1e5,0.04501164,Saved,Right Foot,Open Play,Normal,False,False,117.9,38.6,1.2
b06b12ce-77fd-4268-9a6a-eb1397435746,0.05744259,Wayward,Head,Open Play,Normal,False,False,111.7,40.3,
fcaec8c0-0075-4b10-adcf-743ece6947e9,0.5150758,Goal,Right Foot,Open Play,Normal,True,False,120.0,40.3,0.2
2d309c35-a1c3-41a9-ab77-9ebb15c5ba78,0.031002764,Blocked,Left Foot,Open Play,Normal,False,False,104.2,33.7,
c6200603-ade7-45ee-92a2-a3c53a952cba,0.032602474,Off T,Right Foot,Open Play,Normal,False,False,120.0,45.2,4.4
49abb86c-d10f-4069-826b-e873e1ba0061,0.11489753,Saved,Left Foot,Open Play,Normal,False,False,118.3,45.1,0.5
19e0381f-a897-45d0-ad0e-d2286057e9b2,0.04986116,Saved,Right Foot,Open Play,Overhead Kick,True,False,118.3,38.1,1.2
175f0cad-aaab-4878-b510-49c6e6e0227b,0.17438883,Saved,Right Foot,Open Play,Volley,True,False,113.8,36.0,1.9
add6b4f5-f437-4def-9489-46c7c5c3a4c7,0.43598235,Goal,Head,Open Play,Normal,False,False,120.0,38.2,1.9
d81b431c-604c-45e1-b943-4d57ac0e95a5,0.039365724,Blocked,Right Foot,Open Play,Normal,False,False,97.5,36.6,
daf11187-707f-4991-b500-4bf2eb0c4623,0.13762942,Goal,Left Foot,Open Play,Normal,True,False,120.0,42.1,2.1
dda96eeb-a684-4531-af83-88b56ac105a6,0.14813939,Off T,Head,Open Play,Normal,False,False,120.0,46.0,4.2
98874a4d-f9ef-4981-b87f-7cabe1caf4d8,0.044324145,Blocked,Left Foot,Open Play,Normal,False,False,104.6,53.0,
da1025ea-eb42-4902-bf56-ab56f277a1e0,0.07271517,Blocked,Right Foot,Open Play,Normal,True,False,109.1,41.8,
774805ff-3cf4-442e-b40c-0b5f09d04549,0.099775836,Goal,Right Foot,Open Play,Normal,False,False,119.9,37.7,2.0
fd0f7c82-4138-4715-b6da-3cfb69fa471f,0.12825157,Saved,Head,Open Play,Normal,False,False,118.7,42.0,0.4
e5120fe1-eba2-471d-9e87-13cac2617b3f,0.045209344,Blocked,Right Foot,Open Play,Normal,True,False,103.8,30.3,
86666a52-2bff-4273-8f26-c893d770a71b,0.039204568,Off T,Left Foot,Free Kick,Normal,False,False,120.0,42.0,5.9
2e32e7c4-67bb-4009-a39a-1205ae57e091,0.025894612,Blocked,Left Foot,Open Play,Normal,False,False,102.9,36.7,
56cdc428-f689-41b4-9c13-08f7b0d378d7,0.04749343,Off T,Right Foot,Open Play,Volley,True,False,120.0,33.2,7.0
8133e534-7cb5-47c4-a9af-35079ebdbfb9,0.15039542,Off T,Right Foot,Open Play,Normal,False,False,120.0,41.6,7.1
e1bd10f6-a2ff-452f-bf8a-47e78a874894,0.2043519,Saved,Left Foot,Open Play,Half Volley,True,False,116.8,38.9,1.4
a6da35e0-d15f-4214-86da-25726675dc81,0.03845235,Blocked,Right Foot,Open Play,Normal,True,False,109.5,51.8,
f370f8f3-dcfc-4a4a-9cb3-feae317337fa,0.0066193896,Blocked,Right Foot,Open Play,Normal,False,False,87.1,26.6,
852d78b1-3a9d-48f9-b5f1-a45624b022b1,0.04811282,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,42.2,5.2
3bd05e9d-f6bd-4074-8878-c9bab152ee4a,0.517242,Saved,Right Foot,Open Play,Normal,False,False,113.3,38.2,0.2
55a373ae-14ed-4b1d-aba2-7ed088b53965,0.031566314,Off T,Left Foot,Open Play,Normal,False,False,120.0,43.8,4.1
a5f59074-1eed-4e88-bdcf-9d18cff3baea,0.13578762,Wayward,Left Foot,Open Play,Normal,True,False,116.3,30.2,
b46dd3f1-d2dc-4ff0-9e9b-69821b75d775,0.029121898,Off T,Right Foot,Open Play,Normal,False,False,120.0,35.1,0.2
ba4419ee-ec91-4308-985d-6f0065e0ffc6,0.026570188,Off T,Right Foot,Open Play,Normal,True,False,120.0,43.0,5.5
886bd212-c838-490c-ba8f-77b12f0b4bf5,0.04550119,Blocked,Right Foot,Open Play,Normal,False,False,104.7,32.4,
a06acba0-caa6-40da-89e4-f1c273efe23b,0.05964222,Off T,Head,Open Play,Normal,False,False,120.0,31.8,0.2
844ea8cf-466d-4566-b091-2f76cd6299e3,0.07797484,Wayward,Head,Open Play,Normal,False,True,114.6,49.0,
1eab9600-7fd5-4940-a3df-4770c6406bc4,0.018796993,Saved,Left Foot,Open Play,Normal,False,False,116.6,39.5,0.5
c0ee5d5a-bf05-4d13-889d-8e539d59757f,0.016088678,Saved,Left Foot,Open Play,Normal,False,True,118.8,36.8,2.0
eeeed8ec-7a00-4bcf-8c7b-a19c8e2cf462,0.036568332,Off T,Head,Open Play,Normal,False,False,120.0,24.5,1.1
e8d3020b-3778-4b81-bb1d-60ffa9972099,0.12405383,Saved,Left Foot,Open Play,Normal,True,False,118.4,36.7,0.3
a6999357-1ab1-4811-aad1-e871d9e6f058,0.05218724,Off T,Left Foot,Open Play,Normal,False,False,120.0,46.0,0.2
1c500160-1fcb-4e5f-90a5-f126f84f610c,0.043903906,Blocked,Right Foot,Free Kick,Normal,False,False,106.4,30.3,
380714cc-37b8-4c70-bb49-8063130d8559,0.027964463,Blocked,Left Foot,Open Play,Normal,False,False,102.6,47.2,
a1de7353-0004-41cc-8346-3a42d2100e1d,0.032518756,Off T,Head,Open Play,Normal,False,False,120.0,59.7,0.4
8243c0cb-ceb9-48a2-a431-65c7edcba975,0.06242297,Blocked,Right Foot,Open Play,Normal,False,False,109.5,41.2,
0194b19f-64d2-4fa6-8b49-eb138f44cc04,0.032760877,Blocked,Left Foot,Open Play,Half Volley,False,False,106.7,50.5,
57207682-d150-4648-b0d9-fbbb0071ef64,0.07514369,Off T,Right Foot,Open Play,Normal,True,False,120.0,46.0,0.8
5706f81c-e6dd-42b2-90e3-518125360b91,0.09465568,Blocked,Left Foot,Open Play,Normal,True,False,105.7,38.5,
92976b54-467f-46c5-a1fe-a0eeee990d39,0.030235013,Goal,Head,Open Play,Normal,False,False,120.0,38.7,2.3
5bfe9a9b-2447-4c3b-92ab-753990cfa6c0,0.09715071,Saved,Left Foot,Open Play,Normal,False,False,117.7,36.6,1.9
9b49b097-504e-4c52-8f8d-be7361af5fce,0.028573899,Off T,Left Foot,Open Play,Normal,True,False,120.0,45.3,3.5
48381254-670c-453b-9dd2-6133b1434356,0.011870548,Saved,Left Foot,Open Play,Normal,False,True,119.0,36.6,1.6
ccfaba0f-806d-48bb-979c-241bc094a0ec,0.032862317,Off T,Right Foot,Open Play,Volley,True,False,120.0,45.1,7.7
fcf68552-9ec6-4fd8-afbb-b6b1ade586ee,0.05427531,Goal,Left Foot,Open Play,Normal,False,False,120.0,37.0,0.5
b9f410b8-3693-4a57-9016-9e1199143da2,0.28301206,Saved,Right Foot,Open Play,Normal,False,False,108.9,36.0,0.2
fbc9abb9-c54a-41be-9123-dccb1e2a7a01,0.03429094,Off T,Right Foot,Open Play,Normal,False,False,120.0,31.0,0.2
894bd224-662a-44ea-8383-19de413edde2,0.062053744,Saved,Right Foot,Open Play,Normal,False,False,116.4,42.4,0.3
ea67b769-085e-4df8-96d8-40dfd57d986a,0.07374513,Saved,Right Foot,Open Play,Normal,True,False,117.3,43.4,0.4
e81f410c-fd5a-4701-95be-6d17dfa8fbf6,0.08308763,Off T,Head,Open Play,Normal,False,False,120.0,36.3,6.3
4221ce04-47e6-4234-9f32-a71f9b27fb60,0.46588677,Off T,Right Foot,Open Play,Volley,True,False,119.9,34.7,0.5
b66c4131-5360-4854-a9c3-ad3dc9760449,0.02161724,Blocked,Right Foot,Open Play,Normal,False,False,101.7,43.8,
01e700fc-8ebb-494a-9e1d-8ca856dae230,0.039745484,Blocked,Right Foot,Open Play,Normal,False,False,101.4,36.6,
2686c450-9f79-44fb-b33e-98c09186d947,0.0671447,Blocked,Left Foot,Open Play,Volley,True,False,110.4,42.1,
4f9546ad-2da9-4767-bedf-27ce9767aee3,0.134675,Goal,Left Foot,Open Play,Normal,False,False,120.0,36.5,0.4
57ab593c-2d05-477c-ae1d-185087187942,0.12319335,Off T,Head,Open Play,Normal,False,False,120.0,49.4,3.1
c0d6d622-9994-4d0d-82dc-7d515ec0d49b,0.056665435,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.6,6.7
21acbd1e-584b-4ce6-992d-3746cf1db352,0.021610277,Off T,Right Foot,Open Play,Normal,False,False,120.0,34.7,0.6
50777da4-58e0-46b9-b65d-8cea35c875b2,0.19985995,Off T,Head,Open Play,Normal,False,True,120.0,44.8,0.9
66e32c6a-dea9-4750-ab79-6168db13f69e,0.046334423,Saved,Right Foot,Open Play,Normal,True,False,116.4,42.6,0.3
13cc5250-9aab-428a-9b34-f4bbb987a313,0.06982758,Off T,Left Foot,Open Play,Normal,False,False,120.0,45.4,0.9
2db1573f-86e9-4843-9b23-b97ac2e799cd,0.009874157,Blocked,Right Foot,Open Play,Normal,False,False,100.9,25.4,
f338f40f-dda9-4922-9e83-e27dc5c6869c,0.051755343,Blocked,Left Foot,Open Play,Normal,False,False,107.3,31.2,
f0697c30-f02d-469a-bde6-208f5acd7c99,0.019807717,Blocked,Right Foot,Open Play,Normal,False,False,103.5,47.1,
5039dce5-577a-4317-a362-62e5a9d7ec30,0.0863123,Saved,Right Foot,Open Play,Normal,False,False,115.4,39.6,0.2
61c5aa65-5d1b-48c1-9cc6-e342ed42020c,0.06560197,Goal,Head,Open Play,Normal,False,False,120.0,44.0,1.2
b3bd9645-4c90-4030-9d18-4245bc0d526d,0.026611876,Saved,Right Foot,Open Play,Normal,True,False,114.9,43.2,0.9
1c37a72a-8693-4900-ba03-6a550d05d1b7,0.029780911,Off T,Right Foot,Open Play,Normal,True,False,120.0,43.4,7.0
81ee27f8-6ed3-465c-9c49-7a0c50cf1a36,0.04701574,Blocked,Right Foot,Open Play,Normal,False,False,101.6,46.3,
662a9739-1315-40c4-b1cf-3989ef229255,0.080341265,Goal,Right Foot,Open Play,Normal,True,False,120.0,35.9,0.5
afc7dac8-5fd9-4e69-abb7-fda19b5cdff9,0.034030907,Blocked,Right Foot,Open Play,Volley,True,False,107.6,42.3,
9e7c38e4-7d9c-4b95-a4b0-5199d436423f,0.042315856,Saved,Left Foot,Open Play,Normal,False,False,116.8,43.8,0.2
f2dcf8d9-99b2-4f35-b5c3-09e495163b42,0.21854785,Post,Right Foot,Open Play,Volley,True,False,120.0,36.0,0.3
bc5e08fc-2b81-4a01-bf21-dad6a1195fda,0.0835817,Saved,Left Foot,Open Play,Normal,True,False,118.2,34.9,0.3
89f7e322-84a7-41b1-9c0b-c1570bc76504,0.04822946,Wayward,Left Foot,Open Play,Volley,True,False,111.8,40.6,
bb61286f-dc8c-4328-a5f4-06669957326c,0.013080488,Blocked,Right Foot,Free Kick,Normal,False,False,109.6,26.3,
d8635246-4a29-4dfa-9578-0518aaad084f,0.07851964,Blocked,Right Foot,Open Play,Normal,False,False,108.6,30.5,
28adefc0-c2be-436d-b9c1-e6ca51581d80,0.022473393,Off T,Left Foot,Open Play,Normal,True,False,120.0,31.1,0.2
321bf5af-e79e-4d19-a531-e04265191fb9,0.046311673,Blocked,Right Foot,Open Play,Half Volley,True,False,112.1,46.0,
5449b829-5ef9-476c-b82c-35ab48365edb,0.07107549,Off T,Head,Open Play,Normal,False,False,120.0,33.6,0.9
04939d56-7d41-4c12-b025-775d1031a46f,0.008157209,Saved,Left Foot,Open Play,Normal,False,False,118.2,37.3,1.3
b2bf85c9-8465-44f5-a1b2-6473ab89f8e3,0.09879456,Saved,Left Foot,Open Play,Normal,False,True,116.8,33.6,0.4
c7382287-92df-4472-bb8b-58f5e8307664,0.17072652,Goal,Head,Open Play,Normal,False,False,120.0,41.9,1.8
3a90ee22-b678-47fd-95bb-c844f61347fc,0.014843665,Saved,Right Foot,Open Play,Normal,False,True,119.2,44.6,0.9
be9f3bb4-cda0-4d4c-a850-bfef0f971d77,0.19543493,Saved,Right Foot,Open Play,Normal,True,False,116.8,39.7,0.5
f3ba55bc-4edd-44f4-a118-5dac22b8f5bc,0.07789128,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,32.7,0.5
cc631f04-e9c2-47a2-9fa9-6868702c80fb,0.111323446,Off T,Head,Open Play,Normal,False,False,120.0,37.6,3.8
24763f2e-e97f-4152-972e-22aa3c81d70c,0.12657574,Goal,Left Foot,Open Play,Normal,True,False,120.0,42.4,0.3
a403628d-d2b3-4b6d-a765-9a31cd36b77b,0.057378173,Off T,Head,Open Play,Normal,False,False,120.0,34.3,0.7
3efb6732-2a67-474f-8396-fa3faf7d552c,0.07701215,Blocked,Right Foot,Open Play,Normal,False,False,107.5,42.4,
278a9e76-f1cc-411d-a1bb-8aa0cff2f643,0.021895008,Blocked,Right Foot,Open Play,Volley,True,False,106.4,52.4,
3c538582-2dd5-458d-944f-cba4c3b5cc12,0.11239841,Saved,Left Foot,Open Play,Volley,True,False,117.7,39.4,1.6
d546e67b-5ed5-4e91-ae2b-4616386f31e6,0.14830922,Wayward,Right Foot,Open Play,Half Volley,False,False,110.5,44.2,
2d416f02-e607-458c-90bc-9255b421d100,0.056318715,Off T,Head,Open Play,Normal,False,False,120.0,36.8,4.0
ac32c1eb-218b-4e07-a222-f0496cd88d4b,0.044649944,Saved Off Target,Head,Open Play,Normal,False,False,120.0,47.2,0.7
bc8a94bb-8c23-4726-8add-fe2f70a98a54,0.0141630815,Saved,Right Foot,Open Play,Normal,False,False,116.7,43.2,1.8
7b6cdeb9-82a8-41ba-8a5e-7ae8346732b7,0.05227434,Off T,Right Foot,Open Play,Normal,False,False,120.0,42.1,4.9
b6b2e88d-8c72-40b1-b0d9-09cd6534ecc3,0.029497784,Blocked,Left Foot,Open Play,Normal,False,False,97.4,50.6,
66636081-498b-4baa-8cbf-2017671e02ec,0.03158126,Blocked,Right Foot,Open Play,Volley,True,False,105.9,50.0,
9ffdddcf-d760-4e1a-905d-3e0781c62335,0.12928762,Goal,Right Foot,Open Play,Normal,False,False,120.0,43.7,1.2
fedee765-1d99-4227-b147-5279665374a4,0.08530738,Blocked,Left Foot,Open Play,Half Volley,False,False,104.6,45.8,
9b6fe4b9-7cdc-4e58-aaaf-db381a12278f,0.025406733,Off T,Right Foot,Open Play,Normal,False,False,120.0,40.4,5.2
c423fc22-124e-4927-ba9b-db1223002fe1,0.10438907,Wayward,Left Foot,Open Play,Half Volley,True,False,109.5,30.5,
5a79f569-d16c-4aad-a6b8-fe78bd235514,0.016600128,Saved,Left Foot,Open Play,Half Volley,True,False,117.9,37.6,1.3
080861a5-be02-4115-abf9-6c5f9bc70e8d,0.030166818,Blocked,Right Foot,Open Play,Normal,False,False,103.9,33.7,
0c04990f-d376-4a0b-924d-77a7fdc30164,0.02154384,Blocked,Right Foot,Open Play,Normal,False,False,97.5,33.8,
9a3b00f5-3d0a-44ff-999f-516a8723cc78,0.008484754,Blocked,Right Foot,Open Play,Normal,False,False,107.4,58.5,
3fea282b-5064-4eb9-88cd-c0ecd293a9a3,0.05179884,Blocked,Left Foot,Open Play,Normal,True,False,112.2,33.0,
c6f6e12c-67c8-4c99-959f-003a20626139,0.11358007,Off T,Left Foot,Open Play,Normal,False,False,120.0,39.9,3.8
a743f680-029c-4d1b-9af0-5dbd0593ffea,0.009673473,Saved Off Target,Left Foot,Open Play,Normal,False,False,119.0,45.1,0.1
fc4aa053-913b-4620-963a-63dc521116fe,0.010462932,Saved,Left Foot,Open Play,Normal,False,False,118.1,36.6,1.2
0a3a6b56-2e39-441a-b01c-96abd0858850,0.07517935,Blocked,Right Foot,Open Play,Normal,False,False,108.5,33.4,
dcae831a-9716-4c89-8262-767dab47dc6f,0.051892743,Saved,Head,Open Play,Normal,False,False,118.4,37.8,1.1
9916a92c-2154-458f-8a45-a8b715c8e085,0.018820846,Off T,Right Foot,Open Play,Volley,True,False,120.0,41.4,6.7
51d181d1-5770-4ce4-93fe-58ec3a0f6bf4,0.11903288,Blocked,Left Foot,Open Play,Normal,True,False,107.7,45.5,
3309e85b-f74f-41ab-9742-9916331d1fe2,0.02871684,Goal,Right Foot,Open Play,Normal,False,False,120.0,42.2,2.2
8532faeb-b85e-4456-9ffc-a526301adbb5,0.0330204,Saved,Left Foot,Open Play,Normal,False,False,118.6,41.1,1.2
89ad9017-d035-49e5-9692-5237fe0a6e25,0.013542649,Blocked,Left Foot,Open Play,Normal,True,False,94.0,31.0,
68ef1105-5b69-4b7b-bc3f-0168d2a76a84,0.105000325,Wayward,Right Foot,Open Play,Volley,True,False,110.7,37.8,
c848a52a-efc0-455e-866d-5bd442b951a5,0.09657414,Blocked,Left Foot,Open Play,Half Volley,True,False,112.1,35.7,
8efdaf55-14ca-40f0-9ae5-1511740eb627,0.041187838,Blocked,Left Foot,Open Play,Normal,False,False,106.0,45.9,
95e1682d-9f23-45f4-b578-fe76a28704ca,0.041956823,Off T,Right Foot,Open Play,Normal,False,False,120.0,44.0,3.6
d7033bdd-b212-4620-a6e9-4839f50c9d44,0.099196844,Off T,Head,Open Play,Normal,False,False,120.0,43.5,5.2
f3b381f5-159c-402e-a548-8d2cbafd09a1,0.032516807,Saved,Left Foot,Open Play,Normal,False,False,118.6,43.5,0.4
