cluster,player_name,position_name,events,passes,shots,carries,pressures,goals,xg,assists,pass_ratio,shot_ratio,carry_ratio,pressure_ratio,goal_conversion,xg_per_shot,assist_ratio
2,Gnégnéri Yaya Touré,Right Defensive Midfield,6302,1869,74.0,1546,333,6,5.880840277000001,4,0.29657251666137735,0.011742304030466518,0.24531894636623294,0.05284036813709933,0.08108108108108109,0.07947081455405407,0.002140181915462814
2,Marc Pugh,Left Midfield,2494,555,22.0,575,225,3,2.683968361999999,2,0.22253408179631115,0.008821170809943865,0.2305533279871692,0.09021651964715317,0.13636363636363635,0.12199856190909086,0.0036036036036036037
2,Nathan Dyer,Left Midfield,480,90,5.0,109,53,1,0.6213481270000001,1,0.1875,0.010416666666666666,0.22708333333333333,0.11041666666666666,0.2,0.12426962540000001,0.011111111111111112
2,Aaron Ramsey,Left Defensive Midfield,8052,2197,67.0,1958,696,5,7.420695429799999,4,0.2728514654744163,0.008320914058618976,0.24316939890710382,0.08643815201192251,0.07462686567164178,0.11075664820597014,0.0018206645425580337
2,Matt Jarvis,Left Midfield,1570,367,10.0,320,167,1,0.992031861,1,0.2337579617834395,0.006369426751592357,0.20382165605095542,0.10636942675159236,0.1,0.0992031861,0.0027247956403269754
2,Wayne Mark Rooney,Center Forward,4815,1195,71.0,1077,287,8,6.894919052700001,6,0.2481827622014538,0.01474558670820353,0.2236760124610592,0.05960539979231568,0.11267605633802817,0.09711153595352114,0.00502092050209205
2,Yannick Bolasie Yala,Left Wing,3505,653,58.0,801,281,5,4.3318376392,3,0.18630527817403708,0.016547788873038517,0.22853067047075606,0.08017118402282454,0.08620689655172414,0.07468685584827586,0.004594180704441042
2,Cheikhou Kouyaté,Right Center Midfield,4818,1255,46.0,992,542,5,5.447483423,2,0.2604815276048153,0.009547530095475302,0.20589456205894563,0.11249481112494811,0.10869565217391304,0.11842355267391305,0.0015936254980079682
2,Philippe Coutinho Correia,Left Wing,4735,1147,111.0,1126,383,8,7.128245856099999,5,0.24223864836325237,0.023442449841605068,0.2378035902851109,0.0808870116156283,0.07207207207207207,0.06421843113603602,0.004359197907585004
2,Samir Nasri,Left Wing,1562,437,14.0,411,101,2,1.920093709,3,0.2797695262483995,0.008962868117797696,0.26312419974391804,0.0646606914212548,0.14285714285714285,0.13714955064285714,0.006864988558352402
2,Bradley Johnson,Left Midfield,326,77,10.0,70,30,0,0.8057374274,1,0.2361963190184049,0.03067484662576687,0.2147239263803681,0.09202453987730061,0.0,0.08057374274,0.012987012987012988
2,David Josué Jiménez Silva,Center Attacking Midfield,5147,1488,29.0,1301,326,2,2.83500895,10,0.28910044686224984,0.005634350106858364,0.25276860306974935,0.06333786671847678,0.06896551724137931,0.09775892931034483,0.006720430107526882
