,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
302,,,,,,,,,,,,,,,,,,0.871624,,,,,,,,,,,,,670450e7-93ba-4ab1-9b02-b400b0c7a5ad,1083,,,"[55.1, 63.0]",3895302,19,,,,-0.6075229,,Right Foot,,,,"[65.6, 55.7]",,Ground Pass,,12.788276,,,Senne Lynen,21865.0,,,,,,1,Regular Play,Christian Groß,31100.0,Center Back,40,Werder Bremen,176,['b035916e-ed7f-4c9c-b88c-580dc7a5e43d'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:52.973,Pass,
303,,,,,,,,,,,,,,,,,,0.875166,,,,,,,,,,,,,56d80dda-a753-4d73-a5a1-1d4b4ebf011c,1085,,,"[65.6, 55.7]",3895302,19,,,,1.8352847,,Right Foot,,,,"[63.0, 65.3]",,Ground Pass,,9.945853,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Senne Lynen,21865.0,Center Defensive Midfield,40,Werder Bremen,176,['d88126fa-e668-49d4-83f4-934f5783cb21'],53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:53.845,Pass,
304,,,,,,,,,,,,,,,,,,1.775542,,,,,,,,,,,,,5fbc77d5-6ebd-4775-97b2-d869c8c2684b,1088,,,"[57.5, 58.3]",3895302,19,,,,-1.7286754,,Right Foot,,,,"[54.3, 38.2]",,Ground Pass,,20.353132,,,Milos Veljkovic,6321.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Right Center Midfield,40,Werder Bremen,176,['569105ff-19f1-40d1-9801-14dc24052f9f'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:55.784,Pass,
305,,,,,,,,,,,,,,,,,,1.729717,,,,,,,,,,,,,77b807db-e551-41c6-bb77-4a5ad43de0d4,1091,,,"[55.1, 36.9]",3895302,19,,,,-1.1027628,,Right Foot,,,,"[68.9, 9.6]",,Ground Pass,,30.589705,,,Romano Schmid,8784.0,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Left Center Back,40,Werder Bremen,176,['95e69f98-8c56-4211-9ad1-3f84402e6bef'],58,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:58.088,Pass,
306,,,,,,,,,,,,,,,,,,0.787104,,,,,,,,,,,,,9d7c6326-cfa4-4a54-b68d-9e7ad1a0f73e,1095,,,"[74.9, 5.0]",3895302,20,,,,2.7321556,,Right Foot,,,,"[64.3, 9.6]",,Ground Pass,,11.555085,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Left Center Midfield,40,Werder Bremen,176,"['252ae282-7f48-450e-b2f8-2df06ee4cd69', '6a686378-2ff9-4927-bdbb-32fd1e992056']",3,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:03.903,Pass,True
307,,,,,,,,,,,,,,,,,,2.118517,,,,,,,,,,,,,93940091-e737-4b45-955d-cf312ac18426,1098,,,"[55.9, 10.9]",3895302,20,,,,2.0090384,,Right Foot,,,,"[43.2, 38.0]",,Ground Pass,,29.928247,,,Christian Groß,31100.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Right Center Midfield,40,Werder Bremen,176,['335ff1b0-ebcf-4985-adc8-14546258bcd3'],6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:06.785,Pass,
308,,,,,,,,,,,,,,,,,,1.241255,,,,,,,,,,,,,2da9cf93-3eeb-4fce-bd13-9c8f9ea6a2e6,1102,,,"[46.1, 46.5]",3895302,20,,,,0.51430357,,Right Foot,,,,"[68.4, 59.1]",,Ground Pass,,25.613474,,,Mitchell Weiser,8576.0,,,,,,1,Regular Play,Christian Groß,31100.0,Center Back,40,Werder Bremen,176,"['513b2e03-76b9-45f4-bca7-c09ed2ccf3ae', '9e41dbcd-fa1f-44e0-ac07-b0b8391e4b01']",10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:10.261,Pass,True
309,,,,,,,,,,,,,,,,,,0.948722,,,,,,,,,,,,,c6c1e546-c959-4072-8c21-53305eac7dd4,1106,,,"[68.6, 57.8]",3895302,20,,,,-1.0341082,,Right Foot,,,,"[73.3, 49.9]",,Ground Pass,,9.192389,Incomplete,,Marvin Ducksch,12299.0,,,,,,1,Regular Play,Mitchell Weiser,8576.0,Right Wing Back,40,Werder Bremen,176,"['25ae7810-2b02-41dc-a07c-0bc805de4708', 'bcd2d49f-0202-43e7-bfc3-3ef99beb31a2', 'e97765e5-ff1b-4af0-be47-74eb67d7521a']",11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:11.542,Pass,True
310,,,,,,,,,,,,,,,,,,3.278389,,,,,,,,,,,,,3dce9d7f-f601-4f43-87f1-e2f8ca9df486,1109,,,"[76.2, 43.0]",3895302,20,,,,0.870661,,Right Foot,,,,"[97.6, 68.4]",,High Pass,,33.21325,Incomplete,,Marvin Ducksch,12299.0,,,,,Recovery,1,Regular Play,Nick Woltemade,34870.0,Right Center Forward,40,Werder Bremen,176,"['18c655f5-5c6a-40b0-8aeb-aa30056433da', '3460c10f-17a1-4213-8090-ca7bd0a5f842']",13,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:13.743,Pass,
311,,,,,,,,,,,,,,,,,,1.019279,,,,,,,,,,,,,3c0372cd-69c1-445e-9ff8-0bcc8f956b72,1114,,,"[21.2, 4.9]",3895302,20,,,,0.38777018,,Right Foot,,,,"[28.3, 7.8]",,Low Pass,,7.66942,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,41,Bayer Leverkusen,904,['e8d06e19-ac2b-4196-a44d-775af87c89b2'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:18.876,Pass,
312,,,,,,,,,,,,,,,,,,1.257431,,,,,,,,,,,,,63851d84-5e4d-44da-8b55-a49c404ec637,1116,,,"[28.8, 8.0]",3895302,20,,,,2.7261004,,Right Foot,,,,"[18.6, 12.5]",,Ground Pass,,11.148542,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,41,Bayer Leverkusen,904,['ae388b4d-f195-4d15-bed7-561fa96d9453'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:19.895,Pass,
313,,,,,,,,,,,,,,,,,,1.932593,,,,,,,,,,,,,4e3683fc-407b-4fab-9b78-2b1be19115a4,1120,,,"[16.5, 12.5]",3895302,20,,,,0.49197534,,Right Foot,,,,"[49.9, 30.4]",,High Pass,,37.894196,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['59c686d1-e4f9-4ecf-8a70-c77ef4a6e3d7'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:21.297,Pass,
314,,,,,,,,,,,,,,,,,,0.636514,,,,,,,,,,,,,0ca9b614-a09c-4eed-9224-be0050d132ea,1124,,,"[49.4, 31.2]",3895302,20,,,,1.8276228,,Right Foot,,,,"[46.8, 41.1]",,Ground Pass,,10.235722,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,41,Bayer Leverkusen,904,"['5d3195f3-c28a-4d8f-98b2-d162369c258c', 'fd8c2210-ae6c-46af-88ca-c4247566f4d6']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:24.293,Pass,True
315,,,,,,,,,,,,,,,,,,1.01727,,,,,,,,,,,,,6979f503-7663-4893-871f-c10a77e5fe47,1128,,,"[49.1, 46.3]",3895302,20,,,,0.91926324,,Right Foot,,,,"[64.2, 66.1]",,Ground Pass,,24.900803,,,Amine Adli,33401.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,41,Bayer Leverkusen,904,['507c8b5f-9cea-4db5-9c8f-59dc030ee07e'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:26.404,Pass,
316,,,,,,,,,,,,,,,,,,1.232989,,,,,,,,,,,,,b857e545-45bb-4662-ad35-a64297ed37cc,1131,,,"[89.7, 69.2]",3895302,20,,,,-1.170892,,Left Foot,,,,"[93.8, 59.5]",,Ground Pass,,10.530907,Incomplete,,Nathan Tella,41411.0,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,41,Bayer Leverkusen,904,"['b3ce8b16-94b5-46cc-b23b-539e7cf262a5', 'f5403645-279d-4ee4-b2a1-b54a8bcc3ff0']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:32.006,Pass,
317,,,,,,,,,,,,,,,,,,2.692995,,,,,,,,,,,,,b3ce8b16-94b5-46cc-b23b-539e7cf262a5,1134,,,"[26.3, 20.6]",3895302,20,,,,-0.47411844,,Left Foot,,,,"[49.1, 8.9]",,Ground Pass,,25.626743,Incomplete,,Romano Schmid,8784.0,,,,,Interception,1,Regular Play,Milos Veljkovic,6321.0,Left Center Back,41,Bayer Leverkusen,904,"['37e320af-fa39-4650-bc08-e23d479e5d7e', '4f9ce251-2810-4a4b-a022-6e999fecd478', 'b857e545-45bb-4662-ad35-a64297ed37cc', 'c24aaea4-9cb7-415f-b67d-8e196367f731']",33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:33.239,Pass,True
318,,,,,,,,,,,,,,,,,,2.378607,,,,,,,,,,,,,dc744bd8-e9e3-4288-af84-c2c4d9c0d02e,1139,,,"[64.5, 74.6]",3895302,20,,,,-2.672843,,Right Foot,,,,"[25.4, 54.8]",,Ground Pass,,43.827503,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,41,Bayer Leverkusen,904,"['0303f961-ab8d-4e42-b432-704f24e48d7d', 'bd2c957c-2010-414f-94b4-0598e2a9220a']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:37.729,Pass,True
319,,,,,,,,,,,,,,,,,,1.129558,,,,,,,,,,,,,98088d1c-a346-430e-bc50-5bf9f21a4827,1142,,,"[26.2, 48.4]",3895302,20,,,,-1.0276067,,Right Foot,,,,"[35.8, 32.5]",,Ground Pass,,18.573368,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,41,Bayer Leverkusen,904,['682d66ff-13c0-4d0b-8d77-45368022f721'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:43.694,Pass,
320,,,,,,,,,,,,,,,,,,0.884153,,,,,,,,,,,,,2b95520a-986b-499c-80ba-2aee37277cab,1145,,,"[40.8, 33.8]",3895302,20,,,,0.98385304,,Right Foot,,,,"[55.3, 55.6]",,Ground Pass,,26.181864,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['30f5e1fa-7070-42e7-9154-0ea709400c0a'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:46.569,Pass,
321,,,,,,,,,,,,,,,,,,0.7875,,,,,,,,,,,,,76a78b81-e20d-4f28-9b78-7803eb5bae9a,1148,,,"[62.9, 56.4]",3895302,20,,,,-1.4685897,,Left Foot,,,,"[64.5, 40.8]",,Ground Pass,,15.681837,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,41,Bayer Leverkusen,904,['a697895a-5854-41ea-87fc-81c161421ff1'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:50.942,Pass,
322,,,,,,,,,,,,,,,,,,0.994244,,,,,,,,,,,,,c41607cf-6fe5-4a6f-8e80-bc5d16fa58ca,1151,,,"[64.5, 40.8]",3895302,20,,,,1.5894277,,Right Foot,,,,"[64.2, 56.9]",,Ground Pass,,16.102795,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['418646cd-3f53-4cd3-be75-873704caf884'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:53.719,Pass,
323,,,,,,,,,,,,,,,,,,0.750111,,,,,,,,,,,,,18c117f8-2639-4b84-b0b8-ac096e0fea05,1155,,,"[70.2, 58.8]",3895302,20,,,,0.9877198,,Left Foot,,,,"[76.4, 68.2]",,Ground Pass,,11.2605505,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,41,Bayer Leverkusen,904,"['899898ac-2978-49ef-88df-2ce03cefde7a', '8b1f2571-8547-4713-b4f4-25547db01ab8']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:57.811,Pass,True
324,,,,,,,,,,,,,,,,,,2.814567,,,,,,,,,,,,,d70cd1a6-1959-456a-b257-0cfe94cc5f95,1159,,,"[72.5, 72.8]",3895302,21,,,,-2.4854434,,Left Foot,,,,"[29.9, 40.0]",,Ground Pass,,53.7643,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,41,Bayer Leverkusen,904,['aa1581e8-3815-441b-9ea3-0b8e05a9f643'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:04.810,Pass,
325,,,,,,,,,,,,,,,,,,2.000889,,,,,,,,,,,,,e6f82c40-cc42-43f6-8405-e378795a7092,1162,,,"[29.9, 40.0]",3895302,21,,,,0.5736667,,Left Foot,,,,"[42.9, 48.4]",,Ground Pass,,15.477726,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,41,Bayer Leverkusen,904,['44c1a33d-0a2b-44a3-a2be-1116df010504'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:07.852,Pass,
326,,,,,,,,,,,,,,,,,,1.488739,,,,,,,,,,,,,6efe5833-7c6a-4dea-b685-3d3f1dfea1c7,1165,,,"[49.1, 45.2]",3895302,21,,,,-1.2339336,,Right Foot,,,,"[57.4, 21.5]",,Ground Pass,,25.111353,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,41,Bayer Leverkusen,904,['7ef19e2b-99d0-49fb-a68d-1d196060b132'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:12.223,Pass,
327,,,,,,,,,,,,,,,,,,0.635893,,,,,,,,,,,,,1b097288-3ce4-430d-874c-31df7fffa60f,1168,,,"[56.6, 16.8]",3895302,21,,,,1.0934509,,Right Foot,,,,"[61.1, 25.5]",,Ground Pass,,9.794897,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,41,Bayer Leverkusen,904,['9c30aa74-db4f-4dbc-b67b-01e7f15761fd'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:15.890,Pass,
328,,,,,,,,,,,,,,,,,,1.017496,,,,,,,,,,,,,aa4ff7e9-3dcc-4de1-9b6a-8fd4b126b085,1171,,,"[56.4, 25.5]",3895302,21,,,,1.796608,,Right Foot,,,,"[53.0, 40.3]",,Ground Pass,,15.185519,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['9ae6caad-df47-4bce-b011-0aef5e681b6d'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:17.772,Pass,
329,,,,,,,,,,,,,,,,,,0.750377,,,,,,,,,,,,,93f96424-762d-435a-9b57-f4a67c820109,1174,,,"[54.5, 41.6]",3895302,21,,,,0.90696764,,Right Foot,,,,"[64.2, 54.0]",,Ground Pass,,15.743253,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,41,Bayer Leverkusen,904,['199e3b64-cbb6-414e-9318-f5c59ee120a4'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:20.603,Pass,
330,,,,,,,,,,,,,,,,,,1.056468,,,,,,,,,,,,,f577ef66-c935-45fa-9c9d-f7afd9b2348f,1177,,,"[66.0, 55.9]",3895302,21,,,,-1.4616429,,Left Foot,,,,"[67.6, 41.3]",,Ground Pass,,14.687409,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,41,Bayer Leverkusen,904,['0442084e-a6fe-42fb-9787-0cea8b2a2447'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:21.713,Pass,
331,,,,,,,,,,,,,,,,,,1.380773,,,,,,,,,,,,,2f48f6d9-9ec2-42a2-9d27-6795d160ce64,1181,,,"[71.0, 44.5]",3895302,21,,,,-0.10208294,,Right Foot,,,,"[91.5, 42.4]",,Ground Pass,,20.60728,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,41,Bayer Leverkusen,904,['d1219c6c-d191-4e76-9c50-54755d50d40d'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:23.520,Pass,
332,,,,,,,,,,,,,,,,,,1.309182,,,,,,,,,,,,,0bc7808e-1e88-4453-9af6-7c442da6e3c9,1185,,,"[92.5, 47.1]",3895302,21,,,,0.90937907,,Right Foot,,,,"[106.9, 65.6]",,Ground Pass,,23.443762,,,Nathan Tella,41411.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,41,Bayer Leverkusen,904,['b5d2d5a4-66ed-4cd2-ba3a-33eb512506e7'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:26.738,Pass,
333,,,,,,,,,,,,,,,,,,0.999386,,,,,,,,,,,,,25a92cea-33f0-431b-8466-614b826f8918,1188,,,"[107.2, 65.8]",3895302,21,,,,-1.4593201,,Right Foot,True,,,"[110.2, 39.0]",,Ground Pass,,26.967388,Unknown,,,,,,,,,1,Regular Play,Nathan Tella,41411.0,Right Wing Back,41,Bayer Leverkusen,904,,28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:28.127,Pass,
334,,,,,,,,,,,,,,,,,,1.129956,,,,,,,,,,,,,d5be3e47-ee6c-4b0f-bd96-f3fba6826d37,1195,,,"[61.0, 40.1]",3895302,25,True,,,2.5766883,,Right Foot,,,,"[46.8, 49.1]",,Ground Pass,,16.811901,,,Leonardo Bittencourt,8826.0,,,,,Kick Off,1,From Kick Off,Marvin Ducksch,12299.0,Left Center Forward,43,Werder Bremen,176,['ce09e069-6763-4cc6-9cd1-5fbc384fdd3d'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:35.024,Pass,
335,,,,,,,,,,,,,,,,,,1.51275,,,,,,,,,,,,,cacf2518-6f8a-4d26-9d58-f313fb4a2165,1197,,,"[46.8, 49.1]",3895302,25,,,,2.0028517,,Left Foot,,,,"[38.5, 67.1]",,Ground Pass,,19.821453,,,Julián Malatini,51769.0,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Right Center Midfield,43,Werder Bremen,176,['9a4ace8d-2562-4bb5-8a6d-0f6b14e66072'],37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:37.961,Pass,
336,,,,,,,,,,,,,,,,,,0.907883,,,,,,,,,,,,,2d02a37e-98be-4ece-a0fb-eebe48686e8e,1200,,,"[40.6, 66.8]",3895302,25,,,,-0.48296887,,Right Foot,,,,"[48.8, 62.5]",,Ground Pass,,9.259049,,,Leonardo Bittencourt,8826.0,,,,,,1,From Kick Off,Julián Malatini,51769.0,Right Center Back,43,Werder Bremen,176,['7fc01863-442a-4ba5-8986-f8e0c3c768ed'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:40.257,Pass,
337,,,,,,,,,,,,,,,,,,1.133167,,,,,,,,,,,,,b8a52712-8b8a-4f70-bb48-53d682833119,1204,,,"[47.4, 61.7]",3895302,25,,,,1.33076,,Right Foot,,,,"[50.9, 76.0]",,Ground Pass,,14.722093,,,Mitchell Weiser,8576.0,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Right Center Midfield,43,Werder Bremen,176,"['4aabcc68-53cb-40c2-b355-a9c255048950', 'a593d681-c887-4837-ab33-f04f91e2ec79']",41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:41.223,Pass,True
338,,,,,,,,,,,,,,,,,,1.14696,,,,,,,,,,,,,07ee222e-8914-4b93-9929-1881149f8553,1208,,,"[50.9, 76.2]",3895302,25,,,,-0.66422355,,Left Foot,,,,"[66.1, 64.3]",,Ground Pass,,19.304144,,,Nick Woltemade,34870.0,,,,,,1,From Kick Off,Mitchell Weiser,8576.0,Right Wing Back,43,Werder Bremen,176,"['e2d64ee8-908b-4573-b0fa-1494aae8e4d8', 'fb7825dd-ab11-43ac-8cfe-9a9a55e10bb2']",42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:42.397,Pass,True
339,,,,,,,,,,,,,,,,,,2.435801,,,,,,,,,,,,,9bd58e04-c3d5-4c9d-ab00-da2de7d0c2f2,1219,,,"[63.2, 56.2]",3895302,25,,,,-1.0935133,,Right Foot,,,,"[85.8, 12.5]",,Ground Pass,,49.19807,,,Felix Agu,28573.0,,True,,,Recovery,1,From Kick Off,Mitchell Weiser,8576.0,Right Wing Back,43,Werder Bremen,176,['d435bb00-a4a0-4bcf-ab50-84ed5d93d125'],46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:46.773,Pass,
340,,,,,,,,,,,,,,,,,,0.925897,,,,,,,,,,,,,87054934-cd88-46da-bed8-4d60b65b3b0c,1222,,,"[93.1, 15.3]",3895302,25,,,,2.167973,,Left Foot,,,,"[86.3, 25.3]",,Ground Pass,,12.092973,,,Romano Schmid,8784.0,,,,,,1,From Kick Off,Felix Agu,28573.0,Left Wing Back,43,Werder Bremen,176,['febddd5c-ebbb-4e9a-a164-50779976101a'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:52.315,Pass,
341,,,,,,,,,,,,,,,,,,1.069315,,,,,,,,,,,,,cbabe1de-500f-4353-9690-16ae5f97938a,1225,,,"[85.5, 25.8]",3895302,25,,,,1.5004001,,Right Foot,,,,"[86.6, 41.4]",,Ground Pass,,15.638734,,,Leonardo Bittencourt,8826.0,,,,,,1,From Kick Off,Romano Schmid,8784.0,Left Center Midfield,43,Werder Bremen,176,['1058ffc1-6824-43dc-a560-eb22789b5b19'],53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:53.858,Pass,
342,,,,,,,,,,,,,,,,,,1.329855,,,,,,,,,,,,,e3ff5792-f6e7-44f6-aafb-42c4296aaf70,1229,,,"[86.6, 41.4]",3895302,25,,,,-1.7033478,,Left Foot,,,,"[84.0, 21.9]",,Ground Pass,,19.67257,,,Senne Lynen,21865.0,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Right Center Midfield,43,Werder Bremen,176,"['3b50914c-8f41-4848-a3cb-2bc13f69e3dc', '98dcfac0-a348-49c4-adf5-66f04ae15781']",55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:55.517,Pass,True
343,,,,,,,,,,,,,,,,,,2.26531,,,,,,,,,,,,,bcb8f11e-510d-4f9c-96f7-75e9c5081c3c,1233,,,"[83.8, 21.9]",3895302,25,,,,2.67208,,Right Foot,,,,"[70.2, 28.8]",,Ground Pass,,15.250246,,,Milos Veljkovic,6321.0,,,,,,1,From Kick Off,Senne Lynen,21865.0,Center Defensive Midfield,43,Werder Bremen,176,"['9ca7c0f5-ba81-4314-894c-0fcc74d1208f', 'a04cbfc9-0e30-46a4-99e5-eb3365b5533f']",57,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:57.880,Pass,True
344,,,,,,,,,,,,,,,,,,3.332493,,,,,,,,,,,,,c5101a86-37f2-40de-adeb-c298ffca47e7,1237,,,"[69.1, 29.1]",3895302,26,,,,2.2142975,,Right Foot,,,,"[51.7, 52.3]",,Ground Pass,,29.0,,,Christian Groß,31100.0,,,,,,1,From Kick Off,Milos Veljkovic,6321.0,Left Center Back,43,Werder Bremen,176,"['47579366-24da-402a-8982-3356a420495e', '7f063ef7-2cd4-436d-8c17-8ca309bd09bf']",0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:00.225,Pass,True
345,,,,,,,,,,,,,,,,,,1.941149,,,,,,,,,,,,,00e9c5c6-ad1e-4765-b805-bbba1564c7ec,1240,,,"[47.6, 57.8]",3895302,26,,,,1.1781079,,Right Foot,,,,"[54.6, 74.7]",,Ground Pass,,18.292349,,,Julián Malatini,51769.0,,,,,,1,From Kick Off,Christian Groß,31100.0,Center Back,43,Werder Bremen,176,['cf9b33d4-afda-40d9-b7b5-1474a8cfe113'],3,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:03.597,Pass,
346,,,,,,,,,,,,,,,,,,1.299058,,,,,,,,,,,,,a2eeadbb-18a8-4eaf-abbc-af4825c65d95,1243,,,"[49.9, 74.2]",3895302,26,,,,-1.4326098,,Right Foot,,,,"[52.0, 59.1]",,Ground Pass,,15.245327,,,Senne Lynen,21865.0,,,,,,1,From Kick Off,Julián Malatini,51769.0,Right Center Back,43,Werder Bremen,176,['8d9bd8f3-472f-42e5-9826-20602b8c73ee'],6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:06.552,Pass,
347,,,,,,,,,,,,,,,,,,1.685069,,,,,,,,,,,,,7509c6d7-44da-4580-a9a0-3de29bf46dd2,1247,,,"[49.4, 55.4]",3895302,26,,,,-1.7797168,,Right Foot,,,,"[43.4, 27.1]",,Ground Pass,,28.92905,,,Milos Veljkovic,6321.0,,,,,,1,From Kick Off,Senne Lynen,21865.0,Center Defensive Midfield,43,Werder Bremen,176,['cf8f37ca-5111-478c-acde-cb1d3afe5197'],11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:11.132,Pass,
348,,,,,,,,,,,,,,,,,,1.020763,,,,,,,,,,,,,261b70ee-915c-43b0-ac07-730a70ae4185,1250,,,"[43.7, 23.4]",3895302,26,,,,1.049362,,Left Foot,,,,"[49.1, 32.8]",,Ground Pass,,10.840664,,,Senne Lynen,21865.0,,,,,,1,From Kick Off,Milos Veljkovic,6321.0,Left Center Back,43,Werder Bremen,176,['8d61c176-40c8-4cb6-b9b5-19ddfd7550e7'],16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:16.241,Pass,
